id,district_id,name,name_si,name_ta,postcode,latitude,longitude,status
339,5,Dedigamuwa,දැඩිගමුව,NULL,10656,6.9115,80.0622,1
340,5,Dehiwala,දෙහිවල,NULL,10350,6.856387,79.865156,1
341,5,Deltara,දෙල්තර,NULL,10302,6.7833,79.9167,1
342,5,Habarakada,හබරකඩ,NULL,10204,6.882518,80.017704,1
343,5,Hanwella,හන්වැල්ල,NULL,10650,6.905988,80.083333,1
344,5,Hiripitya,හිරිපිටිය,NULL,10232,6.85,79.95,1
345,5,Hokandara,හොකන්දර,NULL,10118,6.890237,79.969894,1
346,5,Homagama,හෝමාගම,NULL,10200,6.85685,80.005384,1
347,5,Horagala,හොරගල,NULL,10502,6.807635,80.066995,1
348,5,Kaduwela,කඩුවෙල,NULL,10640,6.930497,79.984817,1
349,5,Kaluaggala,කළුගල්ල,NULL,11224,6.9167,80.1,1
350,5,Kapugoda,කපුගොඩ,NULL,10662,6.9486,80.1,1
351,5,Kehelwatta,කොහල්වත්ත,NULL,12550,6.75,79.9167,1
352,5,Kiriwattuduwa,කිරිවත්තුඩුව,NULL,10208,6.804157,80.009759,1
353,5,Kolonnawa,කොලොන්නාව,NULL,10600,6.933035,79.888095,1
354,5,Kosgama,කොස්ගම,NULL,10730,6.9333,80.1411,1
355,5,Madapatha,මඩපාත,NULL,10306,6.766824,79.930103,1
356,5,Maharagama,මහරගම,NULL,10280,6.843401,79.932766,1
357,5,Malabe,මාළඹේ,NULL,10115,6.901241,79.958072,1
358,5,Moratuwa,මොරටුව,NULL,10400,6.7733,79.8825,1
359,5,Mount Lavinia,ගල්කිස්ස,NULL,10370,6.838864,79.863141,1
360,5,Mullegama,මුල්ලේගම,NULL,10202,6.887403,80.012959,1
361,5,Napawela,නාපාවෙල,NULL,10704,6.9531,80.2183,1
362,5,Nugegoda,නුගේගොඩ,NULL,10250,6.877563,79.886231,1
363,5,Padukka,පාදුක්ක,NULL,10500,6.837834,80.090301,1
364,5,Pannipitiya,පන්නිපිටිය,NULL,10230,6.843999,79.944518,1
365,5,Piliyandala,පිළියන්දල,NULL,10300,6.7981,79.9264,1
366,5,Pitipana Homagama,පිටිපාන හෝමාගම,NULL,10206,6.8477,80.016,1
367,5,Polgasowita,පොල්ගස්ඕවිට,NULL,10320,6.7842,79.9811,1
368,5,Pugoda,පූගොඩ,NULL,10660,6.9703,80.1222,1
369,5,Ranala,රණාල,NULL,10654,6.915253,80.032962,1
370,5,Siddamulla,සිද්ධමුල්ල,NULL,10304,6.815785,79.955978,1
371,5,Siyambalagoda,සියඹලාගොඩ,NULL,81462,6.800041,79.966845,1
372,5,Sri Jayawardenepura,ශ්‍රී ජයවර්ධනපුර,NULL,10100,6.8897,79.9359,1
373,5,Talawatugoda,තලවතුගොඩ,NULL,10116,6.8692,79.9411,1
374,5,Tummodara,තුම්මෝදර,NULL,10682,6.9061,80.1353,1
375,5,Waga,වග,NULL,10680,6.9061,80.1353,1
376,5,Colombo 6,කොළඹ 6,கொழும்பு 6,600,6.874657,79.860483,1
377,6,Agaliya,අගලිය,NULL,80212,6.1833,80.2,1
378,6,Ahangama,අහංගම,NULL,80650,5.970765,80.370204,1
379,6,Ahungalla,අහුන්ගල්ල,NULL,80562,6.315216,80.03029,1
380,6,Akmeemana,අක්මීමාන,NULL,80090,6.1845,80.3032,1
381,6,Alawatugoda,අලවතුගොඩ,NULL,20140,6.4167,80,1
382,6,Aluthwala,අළුත්වල,NULL,80332,6.180801,80.136538,1
383,6,Ampegama,අම්පෙගම,NULL,80204,6.193907,80.14453,1
384,6,Amugoda,අමුගොඩ,NULL,80422,6.314635,80.22104,1
385,6,Anangoda,අනන්ගොඩ,NULL,80044,6.0722,80.2389,1
386,6,Angulugaha,අඟුලුගහ,NULL,80122,6.036963,80.322148,1
387,6,Ankokkawala,අංකොක්කාවල,NULL,80048,6.05329,80.274014,1
388,6,Aselapura,ඇසලපුර,NULL,51072,6.3167,80.0333,1
389,6,Baddegama,බද්දේගම,NULL,80200,6.165975,80.201841,1
390,6,Balapitiya,බලපිටිය,NULL,80550,6.269254,80.036054,1
391,6,Banagala,බනගල,NULL,80143,6.2706,80.42,1
392,6,Batapola,බටපොල,NULL,80320,6.235697,80.120034,1
393,6,Bentota,බෙන්තොට,NULL,80500,6.4211,79.9989,1
394,6,Boossa,බූස්ස,NULL,80270,6.2233,80.2,1
395,6,Dellawa,දෙල්ලව,NULL,81477,6.335012,80.452741,1
396,6,Dikkumbura,දික්කුඹුර,NULL,80654,6.012945,80.376153,1
397,6,Dodanduwa,දොඩන්දූව,NULL,80250,6.0967,80.1456,1
398,6,Ella Tanabaddegama,ඇල්ල තනබද්දේගම,NULL,80402,6.2922,80.1988,1
399,6,Elpitiya,ඇල්පිටිය,NULL,80400,6.300214,80.171923,1
400,6,Galle,ගාල්ල,NULL,80000,6.0536,80.2117,1
401,6,Ginimellagaha,ගිනිමෙල්ලගහ,NULL,80220,6.2233,80.2,1
402,6,Gintota,ගින්තොට,NULL,80280,6.0564,80.1839,1
403,6,Godahena,ගොඩහේන,NULL,80302,6.2333,80.0667,1
404,6,Gonamulla Junction,ගෝනමුල්ල හංදිය,NULL,80054,6.0667,80.3,1
405,6,Gonapinuwala,ගොනාපිනූවල,NULL,80230,6.2233,80.2,1
406,6,Habaraduwa,හබරාදූව,NULL,80630,6.0043,80.326,1
407,6,Haburugala,හබුරුගල,NULL,80506,6.4052,80.038306,1
408,6,Hikkaduwa,හික්කඩුව,NULL,80240,6.139535,80.113201,1
409,6,Hiniduma,හිනිදුම,NULL,80080,6.316028,80.328888,1
410,6,Hiyare,හියාරෙ,NULL,80056,6.079898,80.317871,1
411,6,Kahaduwa,කහදූව,NULL,80460,6.2244,80.21,1
412,6,Kahawa,කහව,NULL,80312,6.185429,80.07601,1
413,6,Karagoda,කරාගොඩ,NULL,80151,6.084182,80.395041,1
414,6,Karandeniya,කරන්දෙණිය,NULL,80360,6.260467,80.072462,1
415,6,Kosgoda,කොස්ගොඩ,NULL,80570,6.332288,80.028315,1
416,6,Kottawagama,කොට්ටාවගම,NULL,80062,6.1375,80.3419,1
417,6,Kottegoda,කෝට්ටේගොඩ,NULL,81180,6.1667,80.1,1
418,6,Kuleegoda,කුලීගොඩ,NULL,80328,6.2167,80.1167,1
419,6,Magedara,මාගෙදර,NULL,80152,6.108129,80.393927,1
420,6,Mahawela Sinhapura,මහවෙල සිංහපුර,NULL,51076,6.3167,80.0333,1
421,6,Mapalagama,මාපලගම,NULL,80112,6.234713,80.27784,1
422,6,Mapalagama Central,මාපලගම මධ්‍යම,NULL,80116,6.2167,80.3,1
423,6,Mattaka,මට්ටක,NULL,80424,6.302366,80.254218,1
424,6,Meda-Keembiya,NULL,NULL,80092,6.1845,80.3032,1
425,6,Meetiyagoda,මීටියාගොඩ,NULL,80330,6.189135,80.093504,1
426,6,Nagoda,නාගොඩ,NULL,80110,6.201296,80.277829,1
427,6,Nakiyadeniya,නාකියාදෙණිය,NULL,80064,6.143029,80.338164,1
428,6,Nawandagala,නවඳගල,NULL,80416,6.304655,80.134175,1
429,6,Neluwa,නෙළුව,NULL,80082,6.37393,80.363267,1
430,6,Nindana,නින්දාන,NULL,80318,6.207731,80.107663,1
431,6,Pahala Millawa,පහළ මිල්ලෑව,NULL,81472,6.293995,80.475431,1
432,6,Panangala,පනංගල,NULL,80075,6.274182,80.334525,1
433,6,Pannimulla Panagoda,පැණිමුල්ල පනාගොඩ,NULL,80086,6.36,80.3653,1
434,6,Parana Thanayamgoda,පරණ තානායම්ගොඩ,NULL,80114,6.2167,80.3,1
435,6,Patana,පතාන,NULL,22012,6.1333,80.1167,1
436,6,Pitigala,පිටිගල,NULL,80420,6.348894,80.217851,1
437,6,Poddala,පෝද්දල,NULL,80170,6.1167,80.2167,1
438,6,Polgampola,පොල්ගම්පොල,NULL,12136,6.3244,80.4383,1
439,6,Porawagama,පොරවගම,NULL,80408,6.279568,80.231811,1
440,6,Rantotuwila,රන්තොටුවිල,NULL,80354,6.3833,80.0833,1
441,6,Talagampola,තලගම්පොල,NULL,80058,6.0667,80.3,1
442,6,Talgaspe,තල්ගස්පෙ,NULL,80406,6.3,80.2,1
443,6,Talpe,තල්පෙ,NULL,80615,6.0061,80.2961,1
444,6,Tawalama,තවලම,NULL,80148,6.3333,80.3333,1
445,6,Tiranagama,තිරණගම,NULL,80244,6.1333,80.1167,1
446,6,Udalamatta,උඩලමත්ත,NULL,80108,6.18924,80.306106,1
447,6,Udugama,උඩුගම,NULL,80070,6.188469,80.338951,1
448,6,Uluvitike,උලුවිටිකේ,NULL,80168,6.3056,80.309,1
449,6,Unawatuna,උණවටුන,NULL,80600,6.0169,80.249901,1
450,6,Unawitiya,උනවිටිය,NULL,80214,6.2417,80.225,1
451,6,Uragaha,ඌරගහ,NULL,80352,6.35,80.1167,1
452,6,Uragasmanhandiya,ඌරගස්මන්හන්දිය,NULL,80350,6.358461,80.082277,1
453,6,Wakwella,වක්වැල්ල,NULL,80042,6.1,80.1833,1
454,6,Walahanduwa,වලහන්දූව,NULL,80046,6.05443,80.251763,1
455,6,Wanchawela,වංචාවල,NULL,80120,6.0333,80.3167,1
456,6,Wanduramba,වඳුරඹ,NULL,80100,6.136388,80.252794,1
457,6,Warukandeniya,වාරුකන්දෙනිය,NULL,80084,6.381574,80.43131,1
458,6,Watugedara,වටුගෙදර,NULL,80340,6.25,80.05,1
459,6,Weihena,වැයිහේන,NULL,80216,6.310127,80.23392,1
460,6,Welikanda,වැලිකන්ද,NULL,51070,6.3167,80.0333,1
461,6,Wilanagama,විලනගම,NULL,20142,6.4167,80,1
462,6,Yakkalamulla,යක්කලමුල්ල,NULL,80150,6.109027,80.349195,1
463,6,Yatalamatta,යටලමත්ත,NULL,80107,6.172247,80.293052,1
464,7,Akaragama,අකරගම,NULL,11536,7.262603,79.958057,1
465,7,Ambagaspitiya,අඹගස්පිටිය,NULL,11052,7.0833,80.0667,1
466,7,Ambepussa,අඹේපුස්ස,NULL,11212,7.25,80.1667,1
467,7,Andiambalama,ආඬිඅම්බලම,NULL,11558,7.188346,79.902344,1
468,7,Attanagalla,අත්තනගල්ල,NULL,11120,7.1119,80.1328,1
469,7,Badalgama,බඩල්ගම,NULL,11538,7.291218,79.978003,1
470,7,Banduragoda,බඳුරගොඩ,NULL,11244,7.2319,80.0678,1
471,7,Batuwatta,බටුවත්ත,NULL,11011,7.058399,79.932048,1
472,7,Bemmulla,බෙම්මුල්ල,NULL,11040,7.120933,80.028191,1
473,7,Biyagama IPZ,බියගම IPZ,NULL,11672,6.9492,80.0153,1
474,7,Bokalagama,බොකලගම,NULL,11216,7.2333,80.15,1
475,7,Bollete (WP),බොල්ලතේ,NULL,11024,7.0667,79.95,1
476,7,Bopagama,බෝපගම,NULL,11134,7.079641,80.15868,1
477,7,Buthpitiya,බුත්පිටිය,NULL,11720,7.042846,80.051854,1
478,7,Dagonna,දාගොන්න,NULL,11524,7.221568,79.927455,1
479,7,Danowita,දංඕවිට,NULL,11896,7.2028,80.1758,1
480,7,Debahera,දෙබහැර,NULL,11889,7.1389,80.0981,1
481,7,Dekatana,දෙකටන,NULL,11690,6.968317,80.035385,1
482,7,Delgoda,දෙල්ගොඩ,NULL,11700,6.986583,80.01576,1
483,7,Delwagura,දෙල්වගුර,NULL,11228,7.265367,80.003272,1
484,7,Demalagama,දෙමළගම,NULL,11692,6.988934,80.046886,1
485,7,Demanhandiya,දෙමන්හන්දිය,NULL,11270,7.2333,79.9,1
486,7,Dewalapola,දේවාලපොල,NULL,11102,7.162553,79.997446,1
487,7,Divulapitiya,දිවුලපිටිය,NULL,11250,7.2167,80.0156,1
488,7,Divuldeniya,දිවුල්දෙණිය,NULL,11208,7.3,80.1,1
489,7,Dompe,දොම්පෙ,NULL,11680,6.949806,80.055083,1
490,7,Dunagaha,දුනගහ,NULL,11264,7.2342,79.9756,1
491,7,Ekala,ඒකල,NULL,11380,7.105558,79.91532,1
492,7,Ellakkala,ඇල්ලක්කල,NULL,11116,7.135968,80.132524,1
493,7,Essella,එස්සැල්ල,NULL,11108,7.178736,80.021603,1
494,7,Galedanda,ගලේදණ්ඩ,NULL,90206,6.964202,79.930611,1
495,7,Gampaha,ගම්පහ,NULL,11000,7.0917,79.9942,1
496,7,Ganemulla,ගණේමුල්ල,NULL,11020,7.064183,79.963294,1
497,7,Giriulla,ගිරිවුල්ල,NULL,60140,7.3275,80.1267,1
498,7,Gonawala,ගෝනවල,NULL,11630,6.9612,79.9992,1
499,7,Halpe,හල්පෙ,NULL,70145,7.261935,80.10821,1
500,7,Hapugastenna,හපුගස්තැන්න,NULL,70164,7.1,80.1667,1
501,7,Heiyanthuduwa,හෙයියන්තුඩුව,NULL,11618,6.96283,79.963309,1
502,7,Hinatiyana Madawala,NULL,NULL,11568,7.1667,79.95,1
503,7,Hiswella,හිස්වැල්ල,NULL,11734,7.021559,80.160869,1
504,7,Horampella,හොරම්පැල්ල,NULL,11564,7.185188,79.976771,1
505,7,Hunumulla,හුණුමුල්ල,NULL,11262,7.244925,79.996921,1
506,7,Hunupola,හුණුපොල,NULL,60582,7.111463,80.130625,1
507,7,Ihala Madampella,ඉහල මදම්පෙල්ල,NULL,11265,7.250345,79.960941,1
508,7,Imbulgoda,ඉඹුල්ගොඩ,NULL,11856,7.035,79.9931,1
509,7,Ja-Ela,ජා-ඇල,NULL,11350,7.076147,79.894932,1
510,7,Kadawatha,කඩවත,NULL,11850,7.0258,79.9882,1
511,7,Kahatowita,කහටෝවිට,NULL,11144,7.0667,80.1167,1
512,7,Kalagedihena,කලගෙඩිහේන,NULL,11875,7.118004,80.058001,1
513,7,Kaleliya,කල්එළිය,NULL,11160,7.195,80.1136,1
514,7,Kandana,කඳාන,NULL,11320,7.05056,79.895123,1
515,7,Katana,කටාන,NULL,11534,7.2517,79.9078,1
516,7,Katudeniya,කටුදෙණිය,NULL,21016,7.3,80.0833,1
517,7,Katunayake,කටුනායක,NULL,11450,7.1647,79.8731,1
518,7,Katunayake Air Force Camp,කටුනායක ගුවන් හමුදා කඳවුර,NULL,11440,7.1407,79.8782,1
519,7,Katunayake(FTZ),කටුනායක නිදහස් වෙළඳ කලාපය,NULL,11420,7.1407,79.8782,1
520,7,Katuwellegama,කටුවෙල්ලගම,NULL,11526,7.208557,79.94572,1
521,7,Kelaniya,කැළණිය,NULL,11600,6.956357,79.921431,1
522,7,Kimbulapitiya,කිඹුලාපිටිය,NULL,11522,7.202265,79.908937,1
523,7,Kirindiwela,කිරිඳිවෙල,NULL,11730,7.044223,80.126707,1
524,7,Kitalawalana,කිතලවලාන,NULL,11206,7.3,80.1,1
525,7,Kochchikade,කොච්චිකඩේ,NULL,11540,7.2581,79.8542,1
526,7,Kotadeniyawa,කොටදෙණියාව,NULL,11232,7.279861,80.05581,1
527,7,Kotugoda,කොටුගොඩ,NULL,11390,7.1217,79.9297,1
528,7,Kumbaloluwa,කුඹල්ඔළුව,NULL,11105,7.179375,80.082233,1
529,7,Loluwagoda,ලොළුවගොඩ,NULL,11204,7.294586,80.126624,1
530,7,Mabodale,මබෝදලේ,NULL,11114,7.2,80.0167,1
531,7,Madelgamuwa,මැදැල්ගමුව,NULL,11033,7.110062,79.948175,1
532,7,Makewita,මාකවිට,NULL,11358,7.1,79.9333,1
533,7,Makola,මාකොල,NULL,11640,6.983178,79.9525,1
534,7,Malwana,මල්වාන,NULL,11670,6.951988,80.012561,1
535,7,Mandawala,මන්දාවල,NULL,11061,7.003066,80.097082,1
536,7,Marandagahamula,මරඳගහමුල,NULL,11260,7.2447,79.9696,1
537,7,Mellawagedara,මෙල්ලවගෙදර,NULL,11234,7.285808,80.023977,1
538,7,Minuwangoda,මිනුවන්ගොඩ,NULL,11550,7.176455,79.954904,1
539,7,Mirigama,මීරිගම,NULL,11200,7.2414,80.1325,1
540,7,Miriswatta,මිරිස්වත්ත,NULL,80508,7.0711,80.0183,1
541,7,Mithirigala,මිතිරිගල,NULL,11742,6.9648,80.0648,1
542,7,Muddaragama,මුද්දරගම,NULL,11112,7.2167,80.05,1
543,7,Mudungoda,මුදුන්ගොඩ,NULL,11056,7.064698,79.999092,1
544,7,Mulleriyawa New Town,මුල්ලේරියාව නව නගරය,NULL,10620,6.9301,80.0549,1
545,7,Naranwala,නාරංවල,NULL,11063,7.001631,80.027404,1
546,7,Nawana,නාවන,NULL,11222,7.270062,80.092618,1
547,7,Nedungamuwa,නැදුන්ගමුව,NULL,11066,7.05,80.0333,1
548,7,Negombo,මීගමුව,NULL,11500,7.2086,79.8358,1
549,7,Nikadalupotha,නිකදළුපොත,NULL,60580,7.1167,80.1333,1
550,7,Nikahetikanda,නිකහැටිකන්ද,NULL,11128,7.099089,80.179551,1
551,7,Nittambuwa,නිට්ටඹුව,NULL,11880,7.144243,80.096178,1
552,7,Niwandama,නිවන්දම,NULL,11354,7.078762,79.928331,1
553,7,Opatha,ඕපාත,NULL,80142,7.132037,79.921419,1
554,7,Pamunugama,පමුණුගම,NULL,11370,7.094359,79.844569,1
555,7,Pamunuwatta,පමුණුවත්ත,NULL,11214,7.214678,80.139696,1
556,7,Panawala,පනාවල,NULL,70612,6.9833,80.0333,1
557,7,Pasyala,පස්යාල,NULL,11890,7.172926,80.115911,1
558,7,Peliyagoda,පෑලියගොඩ,NULL,11830,6.960977,79.878852,1
559,7,Pepiliyawala,පැපිලියාවල,NULL,11741,7.002342,80.128886,1
560,7,Pethiyagoda,පෙතියාගොඩ,NULL,11043,7.1167,80.0167,1
561,7,Polpithimukulana,පොල්පිතිමූකලාන,NULL,11324,7.0444,79.8782,1
562,7,Puwakpitiya,පුවක්පිටිය,NULL,10712,7.040498,80.064451,1
563,7,Radawadunna,රදාවඩුන්න,NULL,11892,7.177279,80.141344,1
564,7,Radawana,රදාවාන,NULL,11725,7.029871,80.100915,1
565,7,Raddolugama,රද්දොළුගම,NULL,11400,7.140656,79.898198,1
566,7,Ragama,රාගම,NULL,11010,7.025281,79.917386,1
567,7,Ruggahawila,රුග්ගහවිල,NULL,11142,7.0667,80.1167,1
568,7,Seeduwa,සීදුව,NULL,11410,7.132059,79.885024,1
569,7,Siyambalape,සියඹලාපේ,NULL,11607,6.964545,79.986406,1
570,7,Talahena,තලහේන,NULL,11504,7.1667,79.8167,1
571,7,Thambagalla,NULL,NULL,60584,7.1167,80.1333,1
572,7,Thimbirigaskatuwa,තිඹිරිගස්කටුව,NULL,11532,7.2669,79.9495,1
573,7,Tittapattara,තිත්තපත්තර,NULL,10664,6.9297,80.0889,1
574,7,Udathuthiripitiya,උඩතුත්තිරිපිටිය,NULL,11054,7.075,80.0333,1
575,7,Udugampola,උඩුගම්පල,NULL,11030,7.1167,79.9833,1
576,7,Uggalboda,උග්ගල්බොඩ,NULL,11034,7.135549,79.948259,1
577,7,Urapola,ඌරාපොල,NULL,11126,7.104792,80.136935,1
578,7,Uswetakeiyawa,උස්වැටකෙයියාව,NULL,11328,7.031046,79.860339,1
579,7,Veyangoda,වෙයන්ගොඩ,NULL,11100,7.156981,80.095842,1
580,7,Walgammulla,වල්ගම්මුල්ල,NULL,11146,7.071902,80.116511,1
581,7,Walpita,වල්පිට,NULL,11226,7.258131,80.034704,1
582,7,Walpola (WP),වල්පොල,NULL,11012,7.0418,79.9257,1
583,7,Wathurugama,වතුරුගම,NULL,11724,7.0421,80.0701,1
584,7,Watinapaha,වටිනාපහ,NULL,11104,7.2,79.9833,1
585,7,Wattala,වත්තල,NULL,11104,6.990037,79.892207,1
586,7,Weboda,වෙිබොඩ,NULL,11858,7.0167,79.9833,1
587,7,Wegowwa,වෑගොව්ව,NULL,11562,7.178443,79.962063,1
588,7,Weweldeniya,වේවැල්දෙණිය,NULL,11894,7.1834,80.1446,1
589,7,Yakkala,යක්කල,NULL,11870,7.1167,80.05,1
590,7,Yatiyana,යටියන,NULL,11566,7.184998,79.931858,1
591,8,Ambalantota,අම්බලන්තොට,NULL,82100,6.114494,81.025983,1
592,8,Angunakolapelessa,අඟුණකොළපැලැස්ස,NULL,82220,6.162261,80.899471,1
593,8,Angunakolawewa,අඟුණකොලවැව,NULL,91302,6.389127,81.093226,1
594,8,Bandagiriya Colony,බන්ඩගිරිය කොලොනි,NULL,82005,6.1833,81.1389,1
595,8,Barawakumbuka,බරවකුඹුර,NULL,82110,6.1667,80.8167,1
596,8,Beliatta,බෙලිඅත්ත,NULL,82400,6.048637,80.734343,1
597,8,Beragama,බෙරගම,NULL,82102,6.15,81.0667,1
598,8,Beralihela,බෙරලිහෙල,NULL,82618,6.2556,81.2944,1
599,8,Bundala,බූන්දල,NULL,82002,6.195164,81.250493,1
600,8,Ellagala,ඇල්ලගල,NULL,82619,6.26867,81.359512,1
601,8,Gangulandeniya,ගඟුලදෙණිය,NULL,82586,6.2833,80.7167,1
602,8,Getamanna,ගැටමාන්න,NULL,82420,6.036244,80.669146,1
603,8,Goda Koggalla,ගොඩ කොග්ගල්ල,NULL,82401,6.0333,80.75,1
604,8,Gonagamuwa Uduwila,ගොනාගමුව උඩුවිල,NULL,82602,6.25,81.2917,1
605,8,Gonnoruwa,ගොන්නොරුව,NULL,82006,6.230443,81.112465,1
606,8,Hakuruwela,හකුරුවෙල,NULL,82248,6.146456,80.83047,1
607,8,Hambantota,හම්බන්තොට,NULL,82000,6.127563,81.111287,1
608,8,Handugala,හඳගුල,NULL,81326,6.188877,80.62414,1
609,8,Hungama,හුංගම,NULL,82120,6.108006,80.927144,1
610,8,Ihala Beligalla,ඉහල බෙලිගල්ල,NULL,82412,6.092378,80.747311,1
611,8,Iththa Demaliya,ඉත්ත දෙමලිය,NULL,82462,6.167432,80.735179,1
612,8,Julampitiya,ජුලම්පිටිය,NULL,82252,6.2261,80.7403,1
613,8,Kahandamodara,කහඳමෝදර,NULL,82126,6.078654,80.902917,1
614,8,Kariyamaditta,කරියමදිත්ත,NULL,82274,6.257359,80.809448,1
615,8,Katuwana,කටුවන,NULL,82500,6.2667,80.6972,1
616,8,Kawantissapura,කාවන්තිස්සපුර,NULL,82622,6.2786,81.2524,1
617,8,Kirama,කිරම,NULL,82550,6.2117,80.6653,1
618,8,Kirinda,කිරින්ද,NULL,82614,6.268985,81.290653,1
619,8,Lunama,ලුනම,NULL,82108,6.098517,80.971511,1
620,8,Lunugamwehera,ලුණුගම්වෙහෙර,NULL,82634,6.3417,81.15,1
621,8,Magama,මාගම,NULL,82608,6.280108,81.270354,1
622,8,Mahagalwewa,මහගල්වැව,NULL,82016,6.1833,81.1389,1
623,8,Mamadala,මාමඩල,NULL,82109,6.158126,80.96681,1
624,8,Medamulana,මැදමුලන,NULL,82254,6.175878,80.770016,1
625,8,Middeniya,මිද්දෙණිය,NULL,82270,6.2494,80.7672,1
626,8,Meegahajandura,මිගහජන්දුරැ,NULL,82014,6.1833,81.1389,1
627,8,Modarawana,මොදරවාන,NULL,82416,6.117576,80.720781,1
628,8,Mulkirigala,මුල්කිරිගල,NULL,82242,6.12,80.7397,1
629,8,Nakulugamuwa,නාකුළුගමුව,NULL,82300,6.1842,80.9063,1
630,8,Netolpitiya,නෙටොල්පිටිය,NULL,82135,6.066848,80.850703,1
631,8,Nihiluwa,නිහිලුව,NULL,82414,6.077147,80.696499,1
632,8,Padawkema,පදව්කෙම,NULL,82636,6.35,81.1667,1
633,8,Pahala Andarawewa,පහල අන්දරවැව,NULL,82008,6.1833,81.1389,1
634,8,Rammalawarapitiya,රම්මලවරපිටිය,NULL,82554,6.2117,80.6653,1
635,8,Ranakeliya,රණකෙලිය,NULL,82612,6.2167,81.3,1
636,8,Ranmuduwewa,රන්මුඩුවැව,NULL,82018,6.1833,81.1389,1
637,8,Ranna,රන්න,NULL,82125,6.103377,80.890168,1
638,8,Ratmalwala,රත්මල්වල,NULL,82276,6.2667,80.85,1
639,8,Ruhunu Ridiyagama,රුහුණු රිදියගම,NULL,82106,6.1375,81.0042,1
640,8,Sooriyawewa Town,සූරියවැව නගරය,NULL,82010,6.1833,81.1389,1
641,8,Tangalla,තංගල්ල,NULL,82200,6.0231,80.7889,1
642,8,Tissamaharama,තිස්සමහාරාම,NULL,82600,6.370333,81.328087,1
643,8,Uda Gomadiya,NULL,NULL,82504,6.2667,80.6972,1
644,8,Udamattala,උඩමත්තල,NULL,82638,6.3333,81.1333,1
645,8,Uswewa,උස්වැව,NULL,82278,6.246247,80.862175,1
646,8,Vitharandeniya,විතාරන්දෙණිය,NULL,82232,6.1824,80.806,1
647,8,Walasmulla,වළස්මුල්ල,NULL,82450,6.15,80.7,1
648,8,Weeraketiya,වීරකැටිය,NULL,82240,6.135,80.7865,1
649,8,Weerawila,වීරවිල,NULL,82632,6.3417,81.15,1
650,8,Weerawila NewTown,වීරවිල නව නගරය,NULL,82615,6.2556,81.2944,1
651,8,Wekandawela,NULL,NULL,82246,6.135,80.7865,1
652,8,Weligatta,NULL,NULL,82004,6.205897,81.196032,1
653,8,Yatigala,NULL,NULL,82418,6.1,80.6833,1
654,9,Jaffna,යාපනය,NULL,40000,9.660668,80.022706,1
655,10,Agalawatta,අගලවත්ත,NULL,12200,6.541499,80.155785,1
656,10,Alubomulla,අලුබෝමුල්ල,NULL,12524,6.711977,79.965857,1
657,10,Anguruwatota,අංගුරුවතොට,NULL,12320,6.6383,80.0861,1
658,10,Atale,අටලේ,NULL,71363,6.45,80.2667,1
659,10,Baduraliya,බදුරලීය,NULL,12230,6.523102,80.232371,1
660,10,Bandaragama,බණ්ඩාරගම,NULL,12530,6.710264,79.986087,1
661,10,Batugampola,බටුගම්පොල,NULL,10526,6.769068,80.142775,1
662,10,Bellana,බෙල්ලන,NULL,12224,6.518936,80.183117,1
663,10,Beruwala,බේරුවල,NULL,12070,6.4739,79.9842,1
664,10,Bolossagama,බොලොස්සගම,NULL,12008,6.62099,80.015288,1
665,10,Bombuwala,බොඹුවල,NULL,12024,6.5833,80.0167,1
666,10,Boralugoda,බොරළුගොඩ,NULL,12142,6.438709,80.278799,1
667,10,Bulathsinhala,බුලත්සිංහල,NULL,12300,6.666199,80.164896,1
668,10,Danawala Thiniyawala,දනවල තිනියවල,NULL,12148,6.4333,80.2667,1
669,10,Delmella,දෙල්මෙල්ල,NULL,12304,6.67833,80.210488,1
670,10,Dharga Town,දර්ගා නගරය,NULL,12090,6.648,80.0089,1
671,10,Diwalakada,දිවාලකද,NULL,12308,6.696767,80.146983,1
672,10,Dodangoda,දොඩන්ගොඩ,NULL,12020,6.555952,80.006847,1
673,10,Dombagoda,දොඹගොඩ,NULL,12416,6.661797,80.053343,1
674,10,Ethkandura,ඇත්කඳුර,NULL,80458,6.4415,80.1807,1
675,10,Galpatha,ගල්පාත,NULL,12005,6.5983,80.0015,1
676,10,Gamagoda,ගමගොඩ,NULL,12016,6.597103,80.005539,1
677,10,Gonagalpura,ගොනාගල්පුර,NULL,80502,6.6307,80.0169,1
678,10,Gonapola Junction,ගෝනපොල හංදිය,NULL,12410,6.6944,80.0333,1
679,10,Govinna,ගෝවින්න,NULL,12310,6.663337,80.116274,1
680,10,Gurulubadda,ගුරුලුබැද්ද,NULL,12236,6.5333,80.2667,1
681,10,Halkandawila,හල්කන්දවිල,NULL,12055,6.5167,80.0167,1
682,10,Haltota,හල්තොට,NULL,12538,6.69554,80.02127,1
683,10,Halvitigala Colony,හල්විටගල ජනපදය,NULL,80146,6.5791,80.2233,1
684,10,Halwala,හල්වල,NULL,12118,6.416524,80.106562,1
685,10,Halwatura,හල්වතුර,NULL,12306,6.7,80.2,1
686,10,Handapangoda,හඳපාන්ගොඩ,NULL,10524,6.789746,80.140774,1
687,10,Hedigalla Colony,NULL,NULL,12234,6.5333,80.2667,1
688,10,Henegama,හේනෙගම,NULL,11715,6.7167,80.0333,1
